Date,Date2,Open,High,Low,Close
2013-01-16,41290,70.66,72.78,70.36,72.3
2013-01-17,41291,72.9,72.96,71.72,71.81
2013-01-18,41292,71.22,71.75,70.91,71.43
2013-01-22,41296,72.08,72.55,70.95,72.11
2013-01-23,41297,72.69,73.57,72.11,73.43
2013-01-24,41298,65.71,66.53,64.32,64.36
2013-01-25,41299,64.53,65.18,62.14,62.84
2013-01-28,41302,62.55,64.74,62.27,64.26
2013-01-29,41303,65.5,65.74,64.59,65.47
2013-01-30,41304,65.29,66.09,64.93,65.26
2013-01-31,41305,65.28,65.61,65,65.07
2013-02-01,41306,65.59,65.64,64.05,64.8
2013-02-04,41309,64.84,65.13,63.14,63.19
2013-02-05,41310,63.44,65.68,63.17,65.41
2013-02-06,41311,65.21,66.64,64.65,65.34
2013-02-07,41312,66.18,67.14,64.87,66.89
2013-02-08,41313,67.71,68.4,66.89,67.85
2013-02-11,41316,68.07,69.28,67.61,68.56
2013-02-12,41317,68.5,68.91,66.82,66.84
2013-02-13,41318,66.74,67.66,66.17,66.72
2013-02-14,41319,66.36,67.38,66.29,66.66
2013-02-15,41320,66.98,67.17,65.7,65.74
2013-02-19,41324,65.87,66.1,64.84,65.71
2013-02-20,41325,65.38,65.38,64.11,64.12
2013-02-21,41326,63.71,64.17,63.26,63.72
2013-02-22,41327,64.18,64.51,63.8,64.4
2013-02-25,41330,64.84,65.02,63.22,63.26
2013-02-26,41331,63.4,64.51,62.52,64.14
2013-02-27,41332,64.06,64.63,62.95,63.51
2013-02-28,41333,63.44,63.98,63.06,63.06
2013-03-01,41334,62.57,62.6,61.43,61.5
2013-03-04,41337,61.11,61.17,59.86,60.01
2013-03-05,41338,60.21,62.17,60.11,61.59
2013-03-06,41339,62.07,62.18,60.63,60.81
2013-03-07,41340,60.64,61.72,60.15,61.51
2013-03-08,41341,61.4,62.2,61.23,61.67
2013-03-11,41344,61.39,62.72,60.73,62.55
2013-03-12,41345,62.23,62.7,61.08,61.2
2013-03-13,41346,61.21,62.07,60.77,61.19
2013-03-14,41347,61.83,62.09,61.49,61.79
2013-03-15,41348,62.56,63.46,62.46,63.38
2013-03-18,41351,63.06,65.35,63.03,65.1
2013-03-19,41352,65.64,65.85,64.07,64.93
2013-03-20,41353,65.35,65.38,64.23,64.58
2013-03-21,41354,64.32,65.43,64.3,64.68
2013-03-22,41355,64.94,66.01,64.73,65.99
2013-03-25,41358,66.38,67.14,65.97,66.23
2013-03-26,41359,66.49,66.55,65.79,65.88
2013-03-27,41360,65.21,65.26,64.39,64.58
2013-03-28,41361,64.26,64.55,63.09,63.24
2013-04-01,41365,63.13,63.39,61.11,61.27
2013-04-02,41366,61.09,62.59,60.91,61.4
2013-04-03,41367,61.62,62.47,61.47,61.71
