Date,Date2,Open,High,Low,Close
2013-02-04,41309,681.74,681.74,673.38,673.77
2013-02-05,41310,673.77,683.01,673.77,681.16
2013-02-06,41311,681.16,681.6,678.1,681.03
2013-02-07,41312,681.18,681.28,674.91,679.68
2013-02-08,41313,679.68,683.78,679.68,683.04
2013-02-11,41316,683.04,683.38,681.27,682.75
2013-02-12,41317,682.75,685.08,681.82,683.6
2013-02-13,41318,683.6,686.03,681.87,684.02
2013-02-14,41319,684.02,685.82,681.46,684.94
2013-02-15,41320,684.94,686.29,681.37,683.97
2013-02-19,41324,683.97,689.27,683.97,689.26
2013-02-20,41325,689.26,689.26,681.61,681.95
2013-02-21,41326,681.95,681.95,676.11,678.36
2013-02-22,41327,678.36,683.65,678.36,683.62
2013-02-25,41330,683.62,688.66,671.74,671.75
2013-02-26,41331,671.75,676.9,670.88,675.9
2013-02-27,41332,675.9,685.65,674.51,683.66
2013-02-28,41333,683.66,687.36,682.38,682.53
2013-03-01,41334,682.53,684.77,676.85,683.65
2013-03-04,41337,683.65,686.54,681.01,686.52
2013-03-05,41338,686.52,695.04,686.52,693.27
2013-03-06,41339,693.27,695.56,692.39,694.15
2013-03-07,41340,694.15,696.54,694.15,695.82
2013-03-08,41341,695.82,698.88,694.61,698.27
2013-03-11,41344,698.27,700.81,696.47,700.76
2013-03-12,41345,700.76,700.86,696.5,698.31
2013-03-13,41346,698.37,699.66,696.36,698.62
2013-03-14,41347,698.62,702.74,698.62,702.72
2013-03-15,41348,702.72,703.02,699.09,701.75
2013-03-18,41351,701.75,701.75,694.96,698
2013-03-19,41352,698,700.8,692.52,696.91
2013-03-20,41353,696.91,701.91,696.91,700.56
2013-03-21,41354,700.56,700.56,693.8,694.81
2013-03-22,41355,694.83,700.84,694.83,700.57
2013-03-25,41358,700.57,704.11,695.87,698.29
2013-03-26,41359,698.29,703.84,698.29,703.74
2013-03-27,41360,703.74,703.74,698.56,702.92
2013-03-28,41361,702.92,705.08,701.97,704.57
2013-04-01,41365,704.57,705.49,700.56,702.17
2013-04-02,41366,702.17,708.17,702.17,707.05
2013-04-03,41367,707.05,707.74,698.8,700.55
2013-04-04,41368,700.55,704.31,699.66,702.97
2013-04-05,41369,702.97,702.97,693.79,699.49
2013-04-08,41372,699.49,703.1,697.35,703.1
2013-04-09,41373,703.1,708.41,702.54,705.99
2013-04-10,41374,705.99,715.68,705.99,714.74
2013-04-11,41375,714.74,718.4,713.16,716.94
2013-04-12,41376,716.94,716.94,711.31,715.38
2013-04-15,41379,715.38,715.38,700.57,700.65
2013-04-16,41380,700.65,710.51,700.65,710.1
2013-04-17,41381,710.1,710.1,696.6,700.19
2013-04-18,41382,700.19,701.15,692.75,695.1
2013-04-19,41383,695.1,701.15,693.7,700.82
2013-04-22,41386,700.82,705.55,698.14,704.45
2013-04-23,41387,704.45,712.32,704.44,711.89
2013-04-24,41388,711.89,712.57,709.28,710.37
2013-04-25,41389,710.37,715.66,710.37,712.37
2013-04-26,41390,712.37,714.06,709.76,712.4
2013-04-29,41393,712.43,718.9,712.43,717.37
2013-04-30,41394,717.37,719.09,714.06,718.98
2013-05-01,41395,718.98,718.98,712.04,712.79
2013-05-02,41396,712.79,719.74,712.79,719.21
2013-05-03,41397,719.29,727.85,719.29,725.65
2013-05-06,41400,725.64,728.25,725.64,727.15
2013-05-07,41401,727.15,730.3,726.22,730.13
2013-05-08,41402,730.13,733.42,728.34,733.33
2013-05-09,41403,733.33,734.37,728.7,730.42
2013-05-10,41404,730.43,732.85,728.64,732.85
2013-05-13,41407,732.29,734.19,730.07,733.33
2013-05-14,41408,733.16,740.1,733.16,739.74
2013-05-15,41409,739.41,744.7,738.26,743.52
2013-05-16,41410,742.82,745.01,739.99,740.8
2013-05-17,41411,741.81,747.72,741.81,747.72
2013-05-20,41414,746.96,750.09,745.79,747.3
2013-05-21,41415,747.07,751.5,745.78,748.89
2013-05-22,41416,749.09,757.61,741.5,744.21
2013-05-23,41417,742.78,744.47,735.81,741.94
2013-05-24,41418,740.61,742.5,736.93,742.42
2013-05-28,41422,743.39,753.25,743.39,747.09
2013-05-29,41423,746.06,746.06,738.54,742.28
2013-05-30,41424,742.76,748.07,742.24,744.6
2013-05-31,41425,743.94,746.53,733.63,733.63
2013-06-03,41428,733.91,739.74,731.73,739.74
2013-06-04,41429,740.02,743.08,732.59,736.19
2013-06-05,41430,735.23,735.52,725.5,726.4
2013-06-06,41431,726.6,731.48,720.55,731.48
2013-06-07,41432,732.13,741.08,732.13,740.6
2013-06-10,41435,741.12,743.53,739.38,740.85
2013-06-11,41436,739.43,739.52,732.22,733.37
2013-06-12,41437,734.71,738.72,726.84,727.71
2013-06-13,41438,727.58,738.59,725.25,737.25
2013-06-14,41439,736.83,738.74,731.19,732.1
2013-06-17,41442,733.38,741.35,733.38,737.6
2013-06-18,41443,737.83,744.28,737.83,743.12
2013-06-19,41444,743.13,743.84,733.49,733.49
2013-06-20,41445,732.02,732.02,713.95,715.69
2013-06-21,41446,715.6,720.53,711.56,717.58
2013-06-24,41449,716.06,716.06,703.39,708.77
2013-06-25,41450,710.5,717.29,710.25,714.45
2013-06-26,41451,716.15,722.64,716.15,721.04
2013-06-27,41452,722.02,728.28,722.02,724.52
2013-06-28,41453,723.6,725.14,718.75,720.62
2013-07-01,41456,721.93,729.97,721.93,724.36
2013-07-02,41457,724.24,729.25,721.1,724.57
2013-07-03,41458,724.02,727.09,720.52,725.42
2013-07-05,41460,726.36,732.98,725.51,732.91
2013-07-08,41463,733.53,738.69,733.53,737.01
2013-07-09,41464,737.77,743.06,737.77,742.13
2013-07-10,41465,741.83,744.44,739.91,741.57
2013-07-11,41466,743.07,752.12,743.07,751.15
2013-07-12,41467,751.19,752.94,749.4,752.94
2013-07-15,41470,752.53,755.02,751.9,754.01
2013-07-16,41471,753.99,754.49,750.19,752.07
2013-07-17,41472,752.44,755.85,752.44,754.08
2013-07-18,41473,753.74,759.23,753.74,757
2013-07-19,41474,754.82,757.52,754.25,757.51
2013-07-22,41477,758.39,760.24,756.95,759.38
2013-07-23,41478,759.68,761.05,758.07,758.65
2013-07-24,41479,761.33,762.05,755.92,757.42
2013-07-25,41480,757.08,758.35,753.7,758
2013-07-26,41481,757.47,759.26,752.07,759.16
2013-07-29,41484,758.88,758.88,755.15,756.6
2013-07-30,41485,757.53,760.28,755.01,756.31
2013-07-31,41486,756.96,761.22,754.98,755.23
2013-08-01,41487,756.57,764.08,756.57,763.74
2013-08-02,41488,763.61,765.7,761.01,765.7
2013-08-05,41491,765.2,765.36,762.73,764.3
2013-08-06,41492,763.92,763.92,758.19,760.05
2013-08-07,41493,759.58,759.58,754.73,757.84
2013-08-08,41494,758.59,761.69,755.98,760.14
2013-08-09,41495,759.45,760.49,753.81,756.27
2013-08-12,41498,755.38,756.77,753,756.08
